scontrino_id,numero_riga,prodotto_id,quantita,prezzo_unitario_locale
7094,1,64,1,507.3
7094,2,15,1,222.7
7094,3,4,2,689.13
7095,1,49,1,83658.12
7095,2,75,1,32085.3
7095,3,2,1,31555.77
7096,1,60,1,825.98
7097,1,72,1,4305.33
7097,2,10,1,1186.83
7098,1,1,1,1106.12
7098,2,25,1,240.78
7098,3,97,1,178.83
7099,1,19,1,128843.65
7099,2,6,1,98241.18
7099,3,76,1,142363.06
7100,1,99,1,575.54
7100,2,72,1,660.13
7101,1,3,1,4251.53
7101,2,59,1,4728.14
7102,1,49,1,484.46
7103,1,76,1,770.77
7104,1,5,1,155.72
7105,1,89,1,212.91
7105,2,59,1,725.41
7105,3,83,1,237.37
7106,1,95,1,166.71
7106,2,13,1,402.99
7106,3,68,1,544.01
7107,1,70,1,178.63
7108,1,53,1,888.61
7108,2,50,1,704.45
7109,1,21,1,970.93
7109,2,36,1,435.87
7109,3,38,2,866.35
7110,1,62,2,161.3
7110,2,90,1,667.37
7110,3,17,2,148.12
7111,1,37,1,394.92
7111,2,93,1,626.74
7111,3,61,1,478.59
7112,1,94,1,458.23
7113,1,4,1,767.87
7113,2,47,1,525.9
7113,3,39,1,153.27
7114,1,98,1,5723.18
7114,2,55,1,3341.79
7115,1,49,2,580.13
7116,1,82,1,1135.95
7117,1,98,1,733.78
7117,2,19,1,821.59
7118,1,3,1,4021.23
7118,2,94,1,3296.71
7118,3,53,1,7542.21
7119,1,52,1,644.33
7119,2,21,1,1040.03
7120,1,9,1,39174.26
7120,2,2,1,32044.46
7121,1,89,1,224.0
7122,1,88,1,1247.08
7122,2,24,1,4380.6
7123,1,8,1,250.05
7123,2,59,1,606.77
7124,1,88,1,201.03
7125,1,72,1,109841.7
7125,2,48,1,93037.49
7126,1,88,1,194.24
7126,2,79,1,971.03
7127,1,50,1,7488.48
7127,2,74,1,1868.7
7127,3,72,1,5082.18
7128,1,97,1,136.09
7129,1,73,1,88085.12
7129,2,84,1,25638.97
7129,3,87,1,153754.8
7130,1,34,2,522.98
7130,2,87,2,939.7
7130,3,1,1,982.09
7131,1,78,2,34396.52
7132,1,3,2,517.46
7133,1,42,1,552.42
7133,2,91,1,713.07
7133,3,24,1,537.99
7134,1,46,1,848.09
7134,2,30,1,646.85
7135,1,43,1,130036.06
7136,1,20,1,267.1
7136,2,16,1,368.98
7136,3,26,1,408.7
7137,1,27,1,595.79
7138,1,95,1,1498.1
7139,1,11,2,157.01
7140,1,99,1,597.72
7141,1,37,1,81710.24
7142,1,75,2,34395.49
7142,2,14,1,130104.87
7143,1,10,1,166.17
7143,2,27,1,810.84
7144,1,57,1,217.54
7144,2,14,1,836.55
7145,1,13,1,82011.09
7145,2,40,1,35379.86
7145,3,34,1,87451.33
7146,1,2,1,33191.63
7147,1,33,2,685.04
7147,2,84,2,149.15
7148,1,72,1,602.22
7148,2,2,1,195.27
7148,3,28,1,881.58
7149,1,68,1,448.68
7149,2,6,1,450.81
7149,3,90,2,668.64
7150,1,41,1,185.3
7150,2,1,1,1036.02
7151,1,54,1,3558.35
7151,2,27,1,5815.1
7152,1,40,1,42469.9
7152,2,66,1,137174.39
7153,1,34,1,4634.27
7153,2,73,1,3838.01
7153,3,7,1,1236.1
7154,1,86,2,206.13
7154,2,42,1,588.8
7155,1,44,1,37272.55
7155,2,19,1,149751.03
7156,1,23,1,792.8
7156,2,2,1,193.46
7157,1,95,1,188.33
7157,2,55,1,479.8
7158,1,13,1,77504.03
7158,2,44,1,36935.15
7158,3,99,1,99426.04
7159,1,41,1,197.57
7159,2,55,2,518.13
7159,3,33,2,713.26
7160,1,100,1,227.36
7160,2,29,1,224.56
7160,3,47,1,404.95
7161,1,2,1,199.28
7161,2,26,1,399.81
7161,3,45,1,428.7
7162,1,79,1,942.19
7162,2,36,1,409.15
7163,1,75,1,197.12
7163,2,77,1,208.73
7163,3,88,2,183.54
7164,1,88,1,184.38
7164,2,35,1,978.74
7164,3,53,1,1093.93
7165,1,54,2,519.61
7165,2,25,2,211.26
7166,1,76,1,166191.79
7166,2,77,1,38226.29
7167,1,53,1,911.17
7167,2,95,1,207.56
7167,3,32,1,211.78
7168,1,41,2,173.67
7168,2,88,1,188.13
7169,1,23,1,825.45
7169,2,25,1,214.69
7169,3,13,1,447.53
7170,1,2,1,184.39
7170,2,58,2,509.27
7171,1,32,1,34693.74
7171,2,25,2,33049.22
7172,1,74,1,237.89
7172,2,8,1,226.27
7172,3,50,1,877.14
7173,1,72,1,512.9
7173,2,7,1,133.31
7174,1,59,2,739.32
7174,2,70,1,194.22
7174,3,85,2,203.19
7175,1,88,1,197.24
7175,2,48,1,649.39
7176,1,77,1,210.69
7176,2,41,1,159.12
7177,1,59,1,5074.78
7177,2,2,1,1494.13
7178,1,67,1,321.86
7178,2,26,1,507.28
7179,1,70,1,148.62
7179,2,68,1,558.93
7179,3,18,1,173.61
7180,1,9,1,1774.35
7181,1,82,1,897.39
7181,2,14,2,712.89
7182,1,3,1,452.86
7183,1,44,2,204.57
7183,2,23,1,854.52
7183,3,71,2,167.78
7184,1,10,1,172.62
7184,2,50,1,999.44
7185,1,19,2,153308.93
7185,2,73,1,87033.79
7185,3,59,1,100714.28
7186,1,49,2,3815.75
7186,2,59,1,5430.12
7186,3,10,1,1151.4
7187,1,68,1,670.47
7188,1,82,1,1111.26
7189,1,57,1,186.75
7190,1,33,1,594.01
7190,2,50,1,864.07
7190,3,34,1,564.85
7191,1,20,1,2278.3
7192,1,34,1,552.56
7192,2,8,1,223.39
7192,3,6,1,550.31
7193,1,43,1,786.51
7193,2,16,1,441.26
7193,3,13,2,466.48
7194,1,71,1,170.8
7195,1,9,1,280.3
7195,2,32,2,237.57
7196,1,77,1,225.66
7196,2,64,1,525.96
7197,1,96,1,172.82
7197,2,20,2,249.21
7198,1,87,2,981.72
7198,2,68,1,632.88
7199,1,46,1,149487.27
7199,2,82,1,193002.5
7200,1,85,1,1627.58
7200,2,39,1,1258.04
7201,1,46,1,886.51
7202,1,64,2,3935.47
7203,1,58,1,87014.11
7203,2,50,1,159376.5
7203,3,6,2,94317.46
7204,1,50,1,6846.36
7205,1,36,2,3100.91
7205,2,41,1,1272.11
7205,3,20,1,2332.87
7206,1,42,1,582.41
7206,2,49,2,512.6
7207,1,11,1,199.16
7207,2,57,1,221.08
7208,1,8,1,1619.93
7208,2,38,2,5449.38
7209,1,24,1,558.05
7209,2,75,1,213.62
7209,3,21,1,974.84
7210,1,70,1,28082.3
7211,1,76,1,928.45
7211,2,73,1,503.23
7212,1,61,1,592.74
7213,1,67,2,281.59
7213,2,16,1,407.26
7214,1,79,1,6241.24
7215,1,41,1,165.19
7215,2,34,1,598.84
7215,3,90,1,740.87
7216,1,6,1,580.86
7217,1,36,1,2852.21
7217,2,7,1,1151.98
7217,3,90,1,5600.9
7218,1,52,1,4415.12
7219,1,52,2,578.96
7219,2,93,1,713.3
7220,1,53,1,8120.45
7221,1,74,1,231.97
7222,1,59,1,5174.2
7223,1,97,1,165.91
7224,1,34,1,532.77
7225,1,15,1,39457.14
7226,1,48,1,4445.29
7227,1,60,2,762.51
7227,2,40,1,189.5
7228,1,100,1,40089.56
7228,2,77,1,34676.09
7229,1,37,2,3766.52
7230,1,53,2,931.2
7230,2,45,1,512.84
7230,3,57,1,175.45
7231,1,8,1,216.66
7232,1,89,1,190.03
7233,1,20,1,274.75
7233,2,50,1,935.31
7234,1,84,1,148.56
7234,2,77,1,239.33
7234,3,44,1,215.19
7235,1,48,2,487.75
7236,1,51,1,394.75
7236,2,74,1,184.96
7237,1,16,1,376.67
7237,2,73,1,432.52
7238,1,30,1,643.99
7238,2,43,1,786.53
7238,3,46,1,912.33
7239,1,18,1,212.15
7239,2,49,1,459.37
7240,1,32,2,224.47
7241,1,16,1,361.24
7241,2,87,1,998.67
7242,1,91,1,702.51
7242,2,75,1,213.24
7242,3,70,1,179.91
7243,1,93,1,128726.24
7243,2,46,1,134331.12
7243,3,90,1,111145.91
7244,1,39,1,162.54
7244,2,48,1,541.36
7244,3,29,1,221.02
7245,1,92,1,1136.62
7245,2,34,1,622.15
7245,3,38,1,777.25
7246,1,67,1,314.39
7247,1,80,1,663.24
7247,2,82,1,1125.51
7247,3,64,1,555.93
7248,1,32,1,220.32
7248,2,78,1,212.29
7248,3,71,1,176.57
7249,1,65,1,807.72
7249,2,82,1,1185.37
7250,1,40,1,267.88
7250,2,17,1,147.1
7250,3,59,2,615.93
7251,1,11,1,156.9
7251,2,39,1,147.77
7251,3,94,1,355.92
7252,1,4,1,563.79
7253,1,88,1,185.39
7253,2,8,1,219.19
7253,3,1,1,954.31
7254,1,45,1,500.68
7254,2,56,1,848.72
7255,1,1,1,901.0
7256,1,58,1,495.12
7256,2,95,1,180.0
7256,3,31,2,740.24
7257,1,96,1,237.47
7257,2,51,1,424.06
7258,1,43,1,895.3
7258,2,90,1,752.77
7258,3,13,1,469.59
7259,1,90,1,708.14
7260,1,32,1,220.01
7261,1,30,1,633.25
7261,2,6,1,560.47
7262,1,43,1,692.31
7262,2,50,1,765.67
7263,1,60,2,138256.1
7263,2,9,1,36364.01
7264,1,56,1,6682.28
7264,2,71,1,1284.87
7265,1,65,2,822.55
7265,2,95,1,213.94
7266,1,59,1,636.65
7266,2,52,1,632.88
7266,3,22,1,544.37
7267,1,39,1,160.79
7267,2,94,1,387.15
7268,1,79,2,894.63
7268,2,83,2,257.44
7268,3,48,1,492.32
7269,1,88,1,179.74
7269,2,27,1,754.57
7270,1,51,1,528.72
7270,2,1,1,1143.21
7270,3,78,1,215.83
7271,1,61,1,4325.37
7272,1,18,1,220.38
7273,1,35,1,1108.9
7273,2,20,1,292.37
7273,3,70,1,183.27
7274,1,91,1,701.53
7275,1,71,1,1261.37
7276,1,53,1,8048.03
7276,2,33,1,4668.67
7277,1,60,1,820.3
7278,1,70,1,164.36
7278,2,22,1,569.21
7279,1,13,1,478.02
7280,1,93,1,5407.8
7280,2,38,2,5766.82
7281,1,2,1,190.66
7281,2,33,1,645.7
7282,1,43,2,671.52
7282,2,63,1,887.82
7283,1,83,1,268.02
7283,2,22,2,551.59
7284,1,47,1,3613.79
7284,2,53,1,6695.93
7284,3,52,1,4328.11
7285,1,79,1,772.22
7285,2,53,1,798.84
7286,1,96,1,225.96
7287,1,41,1,25443.85
7288,1,20,1,286.0
7288,2,2,1,201.06
7289,1,62,1,140.84
7290,1,79,1,951.67
7290,2,71,1,171.1
7290,3,73,1,512.91
7291,1,11,1,29634.19
7292,1,23,1,153615.71
7293,1,49,1,82841.66
7293,2,14,1,137368.1
7294,1,24,1,546.72
7295,1,4,1,709.5
7295,2,40,2,232.05
7296,1,18,1,203.44
7296,2,33,1,656.47
7297,1,52,1,109992.08
7298,1,96,1,37383.26
7299,1,46,1,879.14
7300,1,20,1,43151.81
7300,2,56,1,156004.86
7300,3,34,1,105314.36
7301,1,16,1,335.9
7302,1,53,1,974.19
7303,1,8,1,232.41
7303,2,63,1,929.44
7303,3,3,2,498.23
7304,1,16,1,2986.55
7304,2,29,1,2076.68
7305,1,48,1,95088.02
7305,2,40,1,39153.44
7305,3,58,1,90455.7
7306,1,38,2,6310.34
7306,2,96,1,1574.04
7307,1,36,1,65766.97
7307,2,11,1,29768.13
7307,3,34,1,94347.93
7308,1,86,1,34983.74
7308,2,21,2,153922.71
7308,3,100,1,42283.9
7309,1,72,2,608.83
7309,2,8,2,225.52
7309,3,62,1,153.67
7310,1,89,2,34587.36
7310,2,13,1,76275.65
7310,3,52,1,85843.2
7311,1,72,1,507.88
7312,1,57,1,1595.09
7313,1,77,1,225.25
7313,2,4,1,617.11
7314,1,27,1,5867.45
7314,2,97,1,1180.39
7315,1,90,1,751.63
7315,2,32,1,215.1
7316,1,19,1,6396.63
7316,2,53,2,8015.49
7316,3,21,1,7774.15
7317,1,1,1,161123.55
7318,1,37,1,440.1
7318,2,40,1,252.43
7318,3,86,2,232.5
7319,1,14,1,830.97
7319,2,79,1,906.54
7320,1,77,1,190.12
7320,2,71,1,165.74
7320,3,49,1,386.87
7321,1,37,1,467.0
7321,2,57,1,208.65
7321,3,73,2,476.5
7322,1,2,1,193.22
7322,2,30,1,709.37
7322,3,95,1,192.91
7323,1,77,1,40248.66
7323,2,9,1,36730.25
7323,3,86,1,33409.86
7324,1,51,1,482.21
7324,2,80,1,629.38
7325,1,47,1,78863.07
7325,2,18,1,36345.52
7325,3,94,2,70724.5
7326,1,10,1,163.6
7327,1,5,1,1356.99
7327,2,49,2,4346.7
7328,1,16,1,339.95
7328,2,87,1,758.06
7328,3,6,1,502.14
7329,1,29,1,277.86
7330,1,80,1,5490.82
7331,1,52,2,520.51
7331,2,63,1,826.65
7332,1,24,1,483.95
7332,2,35,1,1081.23
7333,1,11,1,202.44
7334,1,15,1,244.44
7334,2,2,2,202.49
7334,3,72,1,647.49
7335,1,17,1,163.33
7336,1,28,1,942.48
7336,2,34,1,605.31
7336,3,73,1,547.52
7337,1,2,1,33493.03
7337,2,71,1,28409.08
7337,3,21,1,152126.82
7338,1,28,1,139159.32
7338,2,11,1,30989.69
7339,1,73,1,577.33
7339,2,62,1,166.83
7339,3,15,2,281.76
7340,1,14,1,756.41
7341,1,46,1,163068.43
7341,2,53,1,142662.18
7341,3,69,1,45379.55
7342,1,13,1,3996.83
7343,1,71,1,184.98
7344,1,29,2,230.0
7344,2,56,1,871.16
7345,1,57,1,206.77
7345,2,41,1,177.06
7346,1,43,1,780.35
7346,2,35,1,1106.13
7346,3,60,1,796.03
7347,1,45,2,384.18
7348,1,80,1,5270.2
7348,2,26,1,3263.81
7348,3,4,1,4711.48
7349,1,88,1,178.56
7349,2,30,1,720.08
7350,1,72,1,508.53
7350,2,81,1,143.74
7351,1,81,1,189.65
7351,2,94,1,485.05
7351,3,99,1,598.18
7352,1,8,2,188.83
7352,2,31,1,762.8
7353,1,18,2,218.74
7353,2,14,1,875.14
7354,1,79,1,152831.42
7354,2,9,1,38087.45
7354,3,16,1,73559.52
7355,1,73,1,3795.13
7355,2,62,2,1199.17
7356,1,32,1,213.87
7356,2,16,1,350.57
7356,3,92,1,1037.59
7357,1,49,2,439.8
7358,1,74,2,215.01
7359,1,85,1,180.08
7359,2,64,2,529.77
7360,1,85,1,193.32
7360,2,86,1,204.0
7361,1,81,1,180.39
7361,2,97,1,166.83
7361,3,11,1,189.12
7362,1,26,1,422.53
7362,2,25,1,237.22
7362,3,65,1,894.73
7363,1,5,1,169.69
7363,2,73,1,590.1
7364,1,23,1,896.71
7364,2,66,1,792.25
7364,3,56,1,812.92
7365,1,47,1,431.78
7365,2,89,1,189.02
7366,1,35,1,177714.2
7366,2,75,1,28873.81
7367,1,3,1,513.75
7368,1,100,1,2066.46
7368,2,16,1,3157.93
7369,1,6,1,587.99
7370,1,81,1,152.18
7370,2,98,1,614.04
7371,1,14,1,6324.07
7372,1,59,1,558.12
7372,2,21,2,938.02
7373,1,35,1,1058.73
7373,2,45,1,481.46
7373,3,24,1,534.04
7374,1,71,1,188.6
7375,1,14,1,738.57
7375,2,83,1,244.46
7376,1,72,1,451.34
7376,2,22,1,471.53
7376,3,45,2,447.03
7377,1,23,1,6714.69
7377,2,9,1,1936.83
7377,3,38,1,5871.72
7378,1,10,2,175.73
7379,1,41,2,158.88
7379,2,65,1,902.31
7380,1,27,1,693.05
7380,2,30,1,547.72
7380,3,68,2,534.7
7381,1,10,1,150.66
7381,2,84,1,124.01
7382,1,28,1,137868.89
7382,2,54,1,85275.55
7382,3,64,1,93154.69
7383,1,65,1,821.1
7383,2,8,1,233.0
7384,1,19,2,5896.62
7385,1,72,1,4744.29
7385,2,58,1,4590.08
7385,3,59,1,4298.63
7386,1,16,1,346.98
7386,2,95,1,159.1
7387,1,45,1,3865.35
7388,1,75,1,144.44
7388,2,44,1,206.73
7388,3,67,1,257.53
7389,1,64,2,567.51
7389,2,22,1,543.24
7390,1,21,1,1187.61
7391,1,23,1,134206.89
7391,2,79,1,143868.85
7392,1,77,1,1721.45
7393,1,31,2,6641.06
7393,2,54,2,3945.83
7394,1,92,1,1116.84
7395,1,53,1,852.35
7395,2,73,1,409.21
7396,1,12,1,774.74
7396,2,96,2,199.39
7397,1,86,1,242.26
7397,2,81,1,165.53
7397,3,46,1,890.29
7398,1,80,1,742.56
7398,2,29,1,238.46
7399,1,99,1,92064.95
7399,2,42,2,99157.0
7400,1,85,1,182.1
7401,1,87,1,905.82
7401,2,74,1,215.77
7401,3,15,2,239.86
7402,1,15,1,246.64
7402,2,40,1,264.9
7403,1,86,1,232.56
7404,1,70,1,184.44
7404,2,15,1,243.59
7404,3,61,2,567.89
7405,1,75,1,188.73
7405,2,56,1,764.76
7406,1,11,2,188.06
7406,2,42,1,500.55
7407,1,75,1,177.71
7408,1,11,1,209.0
7408,2,74,1,253.54
7409,1,84,1,1206.85
7409,2,43,1,5986.3
7409,3,62,1,1303.03
7410,1,19,1,6803.75
7410,2,86,1,1460.65
7410,3,4,1,5523.3
7411,1,95,1,33296.9
7412,1,84,1,159.4
7412,2,62,1,160.31
7412,3,89,1,201.31
7413,1,7,1,27022.01
7413,2,4,1,117490.03
7413,3,8,1,40595.22
7414,1,20,1,44384.01
7414,2,90,1,135213.83
7414,3,32,1,37553.37
7415,1,80,1,5141.24
7415,2,89,1,1491.1
7415,3,54,1,4276.38
7416,1,80,1,654.4
7416,2,74,1,227.14
7417,1,82,2,916.12
7417,2,100,1,189.31
7417,3,6,1,501.91
7418,1,9,1,36622.89
7418,2,44,2,36901.86
7419,1,78,2,196.31
7419,2,58,1,624.3
7419,3,18,2,206.03
7420,1,40,2,251.1
7421,1,19,1,706.4
7421,2,99,1,450.65
7422,1,40,2,2152.34
7422,2,39,1,1255.63
7423,1,17,1,156.76
7424,1,10,1,25681.74
7424,2,31,1,150699.53
7425,1,58,2,90767.39
7425,2,72,1,108309.85
7426,1,42,1,4415.98
7426,2,46,1,7017.24
7427,1,87,2,1022.66
7428,1,11,1,1303.95
7428,2,9,1,1812.13
7428,3,65,1,5855.19
7429,1,87,1,7898.64
7429,2,86,1,1680.01
7429,3,47,2,3344.17
7430,1,97,1,156.2
7431,1,41,1,152.8
7431,2,50,1,918.13
7432,1,92,1,1076.63
7432,2,7,1,174.25
7432,3,16,1,425.6
7433,1,73,1,574.49
7433,2,83,1,232.88
7434,1,93,1,578.73
7434,2,24,1,473.42
7434,3,85,2,175.88
7435,1,65,1,132901.51
7435,2,74,2,35871.99
7435,3,42,1,89150.54
7436,1,76,1,987.47
7437,1,56,1,823.21
7437,2,77,1,237.81
7437,3,17,1,154.26
7438,1,79,1,6746.1
7438,2,22,2,4263.25
7438,3,45,1,4167.3
7439,1,85,1,180.27
7439,2,69,1,229.47
7440,1,9,1,38799.25
7441,1,1,2,8389.94
7441,2,98,1,5045.12
7442,1,14,1,825.96
7442,2,52,1,642.89
7442,3,33,1,559.36
7443,1,50,1,7142.03
7444,1,33,2,649.68
7444,2,25,1,196.59
7444,3,80,1,648.61
7445,1,47,1,3625.97
7446,1,9,1,1587.39
7447,1,81,1,1396.63
7447,2,89,1,1653.87
7448,1,58,1,4420.3
7448,2,92,1,8973.92
7449,1,19,2,756.76
7449,2,100,1,212.65
7449,3,53,1,855.95
7450,1,21,1,946.1
7451,1,22,1,581.4
7452,1,69,1,321.1
7453,1,70,1,183.57
7454,1,90,1,725.44
7454,2,29,1,267.23
7454,3,77,1,251.49
7455,1,2,1,32791.3
7455,2,76,1,143146.53
7456,1,72,1,97478.95
7456,2,97,1,29185.19
7456,3,47,1,83926.13
7457,1,81,1,182.37
7457,2,90,1,748.46
7458,1,53,1,163302.95
7458,2,4,1,132746.17
7458,3,44,1,41712.76
7459,1,93,1,776.25
7460,1,59,1,520.99
7460,2,76,1,779.79
7460,3,17,1,115.95
7461,1,56,1,870.42
7461,2,31,1,787.4
7462,1,30,2,589.49
7462,2,40,2,237.05
7462,3,91,1,714.07
7463,1,75,2,231.95
7464,1,55,1,3455.88
7464,2,100,1,1950.85
7465,1,46,1,6292.06
7465,2,20,1,2239.04
7466,1,14,2,742.21
7466,2,2,1,205.98
7466,3,3,1,503.21
7467,1,92,2,1172.26
7467,2,86,1,264.86
7467,3,72,1,655.8
7468,1,84,1,150.97
7468,2,39,1,149.27
7468,3,26,1,486.14
7469,1,40,2,256.65
7469,2,78,1,214.82
7470,1,1,1,1075.2
7470,2,98,1,817.81
7470,3,77,1,257.23
7471,1,93,2,800.79
7472,1,75,1,204.36
7473,1,78,1,191.86
7473,2,2,2,167.89
7474,1,60,1,826.83
7474,2,99,2,544.34
7474,3,30,1,695.56
7475,1,46,1,156080.98
7475,2,83,1,34150.32
7476,1,16,1,346.81
7477,1,58,1,519.76
7477,2,5,1,134.09
7477,3,27,1,578.36
7478,1,25,1,35388.5
7479,1,6,1,519.59
7480,1,34,1,566.68
7480,2,61,1,581.49
7480,3,39,2,157.56
7481,1,26,1,449.1
7482,1,96,1,211.89
7482,2,70,1,194.14
7482,3,60,1,831.86
7483,1,12,1,899.38
7484,1,83,1,35894.23
7484,2,17,1,23250.85
7484,3,93,1,120991.27
7485,1,42,1,565.01
7485,2,56,1,841.95
7486,1,44,1,203.89
7487,1,46,1,840.44
7487,2,27,1,674.3
7487,3,42,1,552.72
7488,1,88,1,182.29
7489,1,85,1,192.85
7489,2,79,1,863.76
7490,1,27,1,878.72
7490,2,16,1,470.34
7490,3,84,1,155.77
7491,1,39,1,27502.46
7491,2,12,1,136545.67
7492,1,94,1,409.5
7492,2,84,2,158.38
7493,1,70,1,155.58
7493,2,47,1,429.66
7494,1,65,1,932.59
7495,1,23,1,816.49
7495,2,56,1,927.23
7495,3,13,2,511.58
7496,1,67,1,44071.98
7496,2,84,1,23334.41
7496,3,28,1,133580.88
7497,1,53,1,1006.54
7497,2,7,1,151.19
7497,3,12,1,900.6
7498,1,22,1,97742.68
7498,2,54,1,91203.38
7499,1,6,1,4578.3
7500,1,94,1,75634.25
7501,1,7,1,26276.24
7501,2,48,1,99992.7
7501,3,72,1,94099.17
7502,1,2,1,1524.14
7502,2,66,1,5816.01
7503,1,43,1,684.26
7503,2,72,1,580.48
7504,1,40,2,259.02
7504,2,98,1,734.01
7504,3,39,1,176.35
7505,1,15,1,222.83
7505,2,57,1,183.2
7505,3,49,1,444.75
7506,1,51,1,3661.25
7506,2,47,2,3324.24
7506,3,69,1,1941.86
7507,1,8,1,35637.84
7507,2,76,1,163311.01
7508,1,88,1,179.14
7508,2,100,1,244.57
7509,1,39,2,157.68
7509,2,11,1,175.56
7510,1,41,1,170.75
7510,2,62,1,148.93
7511,1,4,1,694.79
7511,2,48,1,609.63
7511,3,2,1,218.76
7512,1,70,1,198.92
7512,2,64,1,588.45
7513,1,90,1,662.87
7514,1,6,1,87646.56
7514,2,67,1,46890.3
7514,3,1,1,174079.49
7515,1,17,1,1089.15
7515,2,31,1,6057.87
7516,1,22,2,542.63
7516,2,6,1,536.16
7517,1,76,1,858.97
7518,1,6,1,475.09
7518,2,86,1,195.38
7518,3,1,1,831.02
7519,1,22,1,94300.46
7520,1,21,1,967.81
7521,1,70,1,186.76
7521,2,24,1,528.64
7521,3,68,1,586.24
7522,1,69,1,254.78
7522,2,12,1,715.51
7523,1,48,1,569.86
7524,1,79,1,149469.8
7524,2,35,1,169413.17
7525,1,67,1,229.37
7525,2,8,1,178.38
7525,3,29,1,191.2
7526,1,95,2,1516.47
7526,2,43,1,5592.37
7526,3,7,1,1180.04
7527,1,16,1,65970.02
7527,2,6,1,101851.97
7528,1,7,2,151.47
7529,1,47,1,453.56
7529,2,84,1,140.34
7530,1,10,1,160.54
7530,2,11,1,192.0
7530,3,41,1,163.23
7531,1,72,1,611.52
7532,1,16,1,399.38
7533,1,90,2,605.38
7533,2,64,2,408.69
7533,3,95,1,174.21
7534,1,69,1,2358.53
7534,2,70,1,1246.44
7535,1,62,1,23635.25
7535,2,99,1,90729.84
7536,1,45,1,503.39
7537,1,30,2,620.7
7537,2,4,1,731.36
7538,1,9,1,216.08
7538,2,38,1,712.3
7538,3,73,1,532.77
7539,1,65,1,828.21
7539,2,36,1,420.95
7540,1,45,2,505.55
7541,1,85,1,1465.95
7542,1,33,1,614.85
7542,2,1,1,1018.04
7542,3,82,1,1170.27
7543,1,79,1,935.53
7544,1,15,2,250.28
7544,2,85,1,223.16
7545,1,66,1,840.61
7545,2,86,1,242.84
7545,3,13,2,508.72
7546,1,85,1,1607.4
7546,2,57,2,1541.18
7547,1,94,1,3300.89
7547,2,81,1,1376.94
7548,1,57,1,177.05
7548,2,97,1,171.72
7549,1,92,1,1134.65
7550,1,44,2,1647.29
7551,1,47,1,478.66
7552,1,49,1,3574.82
7552,2,61,1,4965.23
7552,3,26,2,3372.64
7553,1,65,1,708.05
7553,2,67,1,276.99
7554,1,77,1,209.32
7555,1,86,1,222.96
7555,2,84,1,127.18
7556,1,49,1,559.27
7557,1,99,1,592.9
7557,2,66,1,856.18
7557,3,65,1,812.6
7558,1,54,1,485.76
7558,2,90,1,640.81
7558,3,11,1,182.95
7559,1,9,1,240.25
7559,2,27,1,760.16
7560,1,64,1,515.21
7560,2,34,1,595.31
7560,3,21,1,1046.11
7561,1,44,1,223.14
7562,1,100,1,245.7
7562,2,65,1,789.85
7563,1,75,1,196.3
7564,1,73,1,569.67
7565,1,55,1,82897.76
7565,2,20,1,48519.59
7565,3,86,1,37150.23
7566,1,47,1,75883.33
7566,2,48,1,97274.07
7566,3,80,1,106915.27
7567,1,68,1,5259.64
7567,2,79,1,6587.48
7568,1,78,1,174.09
7568,2,68,2,599.6
7569,1,33,1,623.27
7570,1,19,2,881.34
7570,2,42,1,590.5
7570,3,98,1,711.5
7571,1,40,1,1934.91
7571,2,60,1,6448.19
7572,1,59,1,677.09
7573,1,59,1,4719.28
7573,2,19,1,5834.32
7574,1,85,1,198.38
7575,1,88,1,183.63
7575,2,48,2,581.14
7575,3,82,2,1142.98
7576,1,97,1,153.81
7577,1,55,2,426.66
7577,2,40,1,254.51
7577,3,64,1,550.93
7578,1,6,1,605.66
7578,2,95,1,216.02
7579,1,37,1,452.76
7579,2,89,1,233.22
7580,1,70,2,194.72
7580,2,49,1,528.41
7580,3,48,1,634.81
7581,1,46,1,140986.76
7582,1,68,1,5020.35
7582,2,63,1,7642.26
7583,1,74,1,177.58
7584,1,49,2,446.38
7585,1,56,2,846.98
7586,1,14,1,145767.0
7586,2,71,1,32710.94
7587,1,26,1,445.19
7587,2,9,1,207.56
7588,1,84,1,27473.93
7588,2,80,1,111019.41
7588,3,38,2,123179.59
7589,1,52,1,576.13
7589,2,56,1,866.15
7589,3,38,1,803.92
7590,1,98,2,687.71
7590,2,54,1,605.25
7591,1,41,1,177.46
7591,2,1,1,934.54
7591,3,26,1,410.58
7592,1,83,1,251.69
7592,2,98,1,799.31
7593,1,13,2,477.04
7593,2,94,1,422.0
7594,1,91,1,669.3
7595,1,85,1,196.84
7595,2,36,1,400.81
7596,1,26,1,3198.44
7596,2,25,1,1659.35
7597,1,86,1,39116.24
7598,1,88,1,185.12
7599,1,3,1,92795.28
7600,1,62,1,159.22
7600,2,59,1,609.76
7600,3,5,1,186.42
7601,1,26,1,444.9
7601,2,14,1,840.8
7601,3,92,1,1141.19
7602,1,94,1,365.64
7603,1,78,2,174.96
7603,2,13,1,402.34
7604,1,32,1,191.62
7604,2,58,2,454.01
7605,1,74,1,223.49
7605,2,38,1,751.78
7605,3,79,1,877.13
7606,1,59,2,556.27
7606,2,3,1,446.89
7607,1,62,1,1206.82
7607,2,73,1,4359.15
7607,3,10,1,1366.67
7608,1,61,1,606.88
7608,2,13,1,465.23
7609,1,18,1,1558.57
7609,2,49,1,3828.15
7610,1,16,1,66490.52
7610,2,71,1,29997.54
